id,datetime,context,question,answer
g_3489,2021-11-21 13:02:44,チケット持ってるといざというとき便利,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_2680583,2021-12-02T04:58:09.000Z,匿名オフラインモードでプレイするので身バレしません,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10102,2021-11-29 10:25:39,毎日読んでいる,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_67908,2021-11-18T03:21:54.000Z,猫ちゃんとハイタッチ,この文はTwitterのツイートです。Buzzvideoアプリの欠陥やBuzzvideoアプリに対する要望が書かれているのはどこですか？,
g_9750,2021-11-14 14:05:37,運営からの返信いやいやいや、そういう事じゃない,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_2070279,2021-11-13T09:27:54.000Z,祝️フォロワー数4万人達成,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_11381,2021-12-07 21:09:32,簡潔で解りやすいです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_12882,2021-12-13 15:05:24,ちょっと嬉しい,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
t_3975103,2021-10-31T15:03:48.000Z,が出てこなくてsimejiに追加してきました,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_3760,2021-12-14 16:54:25,小銭がないときにありがたいスタンプをもらうために歩くようになった,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_11867,2021-10-23 18:10:45,地震速報をやってほしい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3314341,2021-12-08T04:31:16.000Z,️値段は5000円のitunes又はpaypayにします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5273,2021-11-05 17:18:46,youtubeで曲を聞いているときに急にlinemusicから曲が再生される,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,youtubeで曲を聞いているときに急にlinemusicから曲が再生される
t_867399,2021-10-21T14:14:55.000Z,pc/csどちらでも,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3477475,2021-12-15T03:39:37.000Z,譲定価+送料,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_6191,2021-11-26 09:10:56,便利だったのですが、ここ数ヵ月開くたび画面が一部真っ白でエラー表示ですと再度開き直ししてとメッセージが出るようになりました,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,画面が一部真っ白でエラー表示ですと再度開き直ししてとメッセージが出る
t_57467,2021-10-22T19:25:08.000Z,こんなドリフト有り得ないでしょ,この文はTwitterのツイートです。Buzzvideoアプリの欠陥やBuzzvideoアプリに対する要望が書かれているのはどこですか？,
t_2730090,2021-12-01T20:13:50.000Z,で,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2870,2021-11-02 11:38:12,携帯買える所と色んなイベントがあって楽しいです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_4379991,2021-10-23T04:09:54.000Z,ヘパリーゼwチャージ,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_280367,2021-10-23T10:09:29.000Z,・サティと呼ばれたい,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_4506,2021-12-10 01:30:01,更新をしようとすると更新中の状態が続いてキャンセルすることも不可能になる,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,更新中の状態が続いてキャンセルすることも不可能になる
g_9887,2021-12-15 09:13:46,かな入力して変換した際、変換候補の順位が変更されるので、目的の語句を確定しようとした際に別の語句が確定されてしまいます,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,変換候補の順位が変更されるので、目的の語句を確定しようとした際に別の語句が確定されてしまいます
t_3246022,2021-12-07T04:57:17.000Z,"23,931ポイント達成",この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5036,2021-10-25 12:56:37,なにそれ,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_1719055,2021-11-02T13:01:48.000Z,ananすごい,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_13902,2021-11-14 15:21:11,コードの表示ボタンを押してユーザー認証してもコードが表示されない,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,コードが表示されない
g_8180,2021-11-25 02:45:50,振込の手間の簡略化,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_384546,2021-11-25T15:20:55.000Z,僕らの季節-jo1,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_191,2021-11-06 23:35:37,続けて見ようと思い動画を見ているんですが、停まってしまい次の動画に再生されません,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,停まってしまい次の動画に再生されません
g_13525,2021-11-30 17:01:02,ツルハグループのアプリを開けてから次に楽天ペイを開けると必ず開けないので困ります,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,ツルハグループのアプリを開けてから次に楽天ペイを開けると必ず開けない
t_4278559,2021-10-28T22:09:14.000Z,一日二回ガチャでアイテムをハントせよ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_1655060,2021-11-05T01:46:47.000Z,paypayは手数料かかるようになりましたが、手数料が最安値です,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4036773,2021-11-01T00:32:55.000Z,×大好評コラボ中,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_2522771,2021-11-26T08:14:37.000Z,アカウント販売の仲介してます,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_70087,2021-11-27T13:19:31.000Z,フォロワー100人ありがとう๑•̀ᄇ•́و✧,この文はTwitterのツイートです。Buzzvideoアプリの欠陥やBuzzvideoアプリに対する要望が書かれているのはどこですか？,
g_13924,2021-12-14 10:21:51,なぜかちょくちょくアンインストールしないとだめになるのが困るんだよな,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,アンインストールしないとだめになる
g_10371,2021-11-24 12:44:00,無駄にメモリーを増やすだけのアップデートか,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,無駄にメモリーを増やすだけのアップデート
t_3892368,2021-10-30T09:44:25.000Z,浜崎あゆみ寄るが第五人格の世界に迷い込んだら,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_2531,2021-12-03 21:15:05,自動販売機に親しみがわきます,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_201,2021-10-30 17:02:10,面白くて楽しく勉強になる,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
t_1658136,2021-11-06T11:18:32.000Z,paypayモールでは日曜のお買い物が超おトク当たったボーナスを使っておトクにお買い物しよう,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1193144,2021-11-09T06:49:20.000Z,コメントにpaypayコードあります,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1677043,2021-11-10T11:49:14.000Z,私はedyかpaypayで買い物することが多いです≧▽≦,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2393875,2021-11-18T21:49:10.000Z,詳しくはご相談をお願いします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1845498,2021-11-16T11:56:57.000Z,応・参,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2851,2021-11-02 07:12:27,もう少し反応をよくしてもらいたい,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,反応をよくしてもらいたい
t_3315465,2021-12-06T03:36:19.000Z,数ヶ月かかるっぽい,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_12404,2021-11-21 22:15:36,今は後悔しかありません,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,
g_11033,2021-12-03 07:42:57,や、、ま,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_4066512,2021-11-09T21:37:30.000Z,期間限定一日二回ガチャ開催中,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_2484715,2021-11-26T22:45:02.000Z,今日はサノヤで牛肉を買うんだ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2257,2021-11-05 15:08:59,現在の所問題ないです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_534659,2021-12-12T08:55:50.000Z,ファミペイは即日じゃなかったからハラハラしたけど無事チャージされてる〜ホッ,この文はTwitterのツイートです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_12181,2021-11-02 11:35:12,試しに入れてみたけど、yahoo,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_6851,2021-11-29 14:53:03,アプリが開かない,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,アプリが開かない
g_1012,2021-11-24 21:38:21,スマホ自販機と接続中,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_4913,2021-11-20 15:26:23,楽しい,この文章はGooglePlayストアのレビューです。lemon8アプリの欠陥やlemon8アプリに対する要望が書かれているのはどこですか？,
g_9526,2021-11-04 19:31:53,着せ替えなど不要なので、弄りたい人用とシンプル用、大人用と子供用など分けるといいと思います,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,弄りたい人用とシンプル用、大人用と子供用など分けるといい
g_3420,2021-11-05 16:28:19,利用その物を、やめる時期でしょうか,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_1579073,2021-11-07T13:08:28.000Z,paypay支払いでほぼ半額で食べれました,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3483584,2021-12-08T08:41:32.000Z,モンモモラインモ~,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_8681,2021-11-26 17:51:27,更新したら、複数端末で利用する時に、いちいちログインしないといけなくなったのがめちゃくちゃめんどくさくて不便です,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,複数端末で利用する時に、いちいちログインしないといけなくなった
t_4347922,2021-10-24T19:56:58.000Z,この機会に、家ヘパw始めませんか,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_750651,2021-10-24T10:33:34.000Z,ど、どうしても、、,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2486,2021-11-01 19:29:37,ウォーキングの励みになる,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_4172469,2021-11-12T03:09:58.000Z,12日金曜日だよーヾ・д・,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_3648967,2021-12-04T09:23:00.000Z,メタ6vもいます,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1991196,2021-11-22T15:49:15.000Z,をフォローしてからご参加下さい,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2947697,2021-11-30T03:30:33.000Z,ご自由に,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_12036,2021-10-30 14:39:52,内容をセレクトして下さい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,内容をセレクトして下さい
t_2770232,2021-12-01T04:11:37.000Z,linemoラインモに加入するなら急げ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2247193,2021-11-15T10:46:17.000Z,荒野行動垢販売,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5733,2021-12-01 12:47:58,対処法を教えて下さると幸いです,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,対処法を教えて下さると幸いです
g_2352,2021-10-29 15:14:25,ずーっと接続中,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,ずーっと接続中
g_12660,2021-10-27 00:08:57,オススメの品を見ると、つい買ってしまいます,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
g_2651,2021-11-03 00:09:23,お得に使ってます,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_9572,2021-11-20 13:19:19,次に、最近私は韓国語を勉強したいなーと思っているのですが、キーボードを韓国語にできないのが残念です-ω-;,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,キーボードを韓国語にできない
t_1680441,2021-11-07T04:31:55.000Z,登録時に招待コードをいれるだけです,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_166068,2021-12-14T09:57:29.000Z,総計300万人に当たる,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
t_129574,2021-11-07T00:11:59.000Z,を飲んで参加しよう,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
g_13577,2021-11-25 10:29:50,現金あまり持ち歩かなくなりました,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
t_4202790,2021-11-30T13:01:32.000Z,お疲れ様って言ってくれてありがとう,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_829,2021-11-25 21:15:51,これは何とかしてほしい,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,これは何とかしてほしい
t_3027685,2021-11-24T18:56:42.000Z,3万円相当のpaypayボーナスが当たる“sランク賞”もご用意しておりますので、是非またご応募ください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_6131,2021-10-29 07:58:32,スマホの問題,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_2317,2021-10-30 15:51:10,icが使えない自販機では、キャンペーンのチケットがもらえません,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,icが使えない自販機では、キャンペーンのチケットがもらえません
g_494,2021-12-05 21:35:59,cm調なファニーなシチュエーション、いいとかんがえます,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
t_1202940,2021-11-03T11:19:47.000Z,プレゼント企画ありがとうございますpaypayを希望しますので、よろしくお願いします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_8832,2021-12-05 01:21:07,あのサイズ、大きさは使い勝手特にコンビニ弁当いいのでまた欲しいなと思うのでまたやってください♪ペンギンさんかわいい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,あのサイズ、大きさは使い勝手特にコンビニ弁当いいのでまた欲しいなと思うのでまたやってください
g_3607,2021-11-01 11:06:09,その都度スマホを再起動させないと接続しないのも困るが敢えて評価するなら星1つ以下の屑アプリ,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,スマホを再起動させないと接続しない
t_2770489,2021-11-24T09:55:03.000Z,海が近いから本当に寒い中物販並んだ記憶が,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2265,2021-12-03 07:59:57,スタンプか増えると、なんとも言えないよろこびが,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_3721,2021-11-06 10:55:56,出来たとしても、製品情報が出ないどこの自販機でも、製品情報が出ない,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,製品情報が出ない
t_479669,2021-10-24T01:15:36.000Z,不完全燃焼なんでyoutubeのダンスリレー見てきます,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_13959,2021-12-08 15:09:55,使えるお店でカード払いしなくてもrpayで決済出来てポイントも一緒に使え、しかもセルフレジが使えるお店ならとっても便利です,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
t_370138,2021-11-03T09:19:14.000Z,社様を指名します,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_3398,2021-12-13 10:13:52,なかなか繋がらない,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,なかなか繋がらない
t_2530770,2021-12-02T00:02:59.000Z,銀行振込対応,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_11303,2021-11-05 11:38:29,久々にj・ラブロックの記事を目にしましたので、ライン仲間に転送し終えたところです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_3828,2021-10-25 07:50:19,単純にうれしいです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_2056627,2021-11-11T21:04:07.000Z,お支払い方法はpaypayitunes,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5230,2021-12-06 12:19:14,こういうエラーが最近多いらしいのでちゃんとして欲しいです,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,エラー
g_10225,2021-12-03 08:46:06,私もこのアプリは削除します,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_2126540,2021-11-11T05:07:20.000Z,求定価銀行振込またはpaypay,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_4329,2021-12-07 07:41:33,最低のアプリだと思います,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,最低のアプリ
t_4088443,2021-11-19T11:31:05.000Z,ガチ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_1204206,2021-11-05T23:42:29.000Z,画像定食屋さん、ペイペイを使った客から手数料を徴収してしまう・・・,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_937966,2021-10-23T10:47:30.000Z,・参加費1500円,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_6398,2021-11-28 12:03:30,チャージはどうなるんですか,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_3517,2021-11-03 13:10:17,コカ・コーラの自販機でポイントを貯めて1本無料はラッキーすぎる,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_3654301,2021-12-04T06:10:21.000Z,12/20まで毎日ご参加いただけます,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_3991,2021-11-03 17:48:04,体重以外数値を変えられないので、入力した数字が間違ってても修整できないエクササイズの管理に一般的な運動の種類を追加してほしい腕立てとか体温だけ点グラフなのはなぜ,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,体重以外数値を変えられないので、入力した数字が間違ってても修整できないエクササイズの管理に一般的な運動の種類を追加してほしい
t_3834737,2021-11-04T21:03:48.000Z,simejiユーザーだけ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_6078,2021-11-28 23:41:22,全く立ち上がらなくなった,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,全く立ち上がらなくなった
g_8277,2021-11-17 20:02:50,使いやすい、楽しい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_4980,2021-10-23 19:42:48,あと、無料プランで使ってると、有料プランへの勧誘がしつこいです,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,有料プランへの勧誘がしつこい
t_4231562,2021-10-22T02:59:44.000Z,でもatokサブスク330円は高い,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_3320,2021-12-02 21:10:28,プレゼントもいくつか当選しています,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_3527645,2021-12-15T00:37:50.000Z,朔間,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_9317,2021-11-08 21:53:26,このアプリのせいでyoutubeの動画投稿がこのスマホで出来なくなり買い換えることになった12万ぐらい失いました,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,youtubeの動画投稿がこのスマホで出来なくなり
t_1817523,2021-11-24T06:25:47.000Z,ペイペイ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_8203,2021-12-03 21:52:16,paypayカードしかチャージ出来ないのが不満,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,paypayカードしかチャージ出来ない
t_679118,2021-10-25T21:00:07.000Z,併せてご検討頂けますと幸いです,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2837362,2021-11-29T21:54:41.000Z,ラクマdarhd,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_6323,2021-11-28 22:53:56,前から重くて不便だったが遂に開くことすら出来なくなった,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,重くて不便だったが遂に開くことすら出来なくなった
g_7920,2021-12-04 07:36:14,まだまだ箇所数は少ないけどガソリンスタンドで給油もできるしペイペイとクレカがあればほぼキャッシュレス生活できるようになった,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_1743981,2021-11-05T19:27:19.000Z,ドリンクバー付きは頼まずに、クラブオフのクーポン164円で少し節約,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4572018,2021-11-10T10:29:29.000Z,暴言なの,この文はTwitterのツイートです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,
g_4288,2021-11-10 21:26:56,30%くらい反映されていないストレス溜まるけど、アプリ連携などしてるからやめられなくてジレンマです,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,30%くらい反映されていない
g_3519,2021-11-30 13:32:53,面白くて便利お得,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_7843,2021-12-04 10:14:49,不便はありませんね,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_241989,2021-11-01T23:19:10.000Z,を飲んで参加しよう,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
g_79,2021-12-05 08:14:35,ライヴ配信ウザい興味がない指定してもおすすめしてくる本当にウザい,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,興味がない指定してもおすすめしてくる
t_162756,2021-11-12T01:47:14.000Z,ばぶさん,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
t_3980240,2021-11-25T04:48:48.000Z,だと,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_318259,2021-10-27T11:34:21.000Z,緑川光、日々樹渉cv,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_4431808,2021-11-25T17:00:31.000Z,メルカリegfpah,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_2786457,2021-11-28T12:56:52.000Z,モモンキーrun2の結果シェアで毎日50名様に500円相当のpaypayボーナス当たる,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
